gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude
528858,37,1520698437,5804471.4714,550744.399322,9.745640999994205,52.38814200000919
528859,37,1520698438,5804466.31774,550740.845219,9.74558800000144,52.3880960000415
528860,37,1520698439,5804459.93917,550737.167612,9.74553299999625,52.3880390000406
528861,37,1520698440,5804454.79182,550734.225979,9.745489000005923,52.3879929999954
528862,37,1520698441,5804448.74834,550730.681023,9.745435999994353,52.387938999981664
528863,37,1520698442,5804443.70241,550726.785472,9.74537800000524,52.38789400000296
528864,37,1520698443,5804438.55086,550723.435492,9.745328000002946,52.38784799997123
528865,37,1520698444,5804433.40072,550720.221613,9.745279999994894,52.387801999985285
528866,37,1520698445,5804428.69339,550716.798981,9.745229000005066,52.38776000000173
528867,37,1520698446,5804422.76957,550714.069492,9.745188000004688,52.3877070000323
528868,37,1520698447,5804418.06855,550711.259336,9.745146000000098,52.38766500000606
528869,37,1520698448,5804415.04296,550709.112532,9.745114000003031,52.38763799998038
528870,37,1520698449,5804412.02158,550707.374052,9.745087999994867,52.38761099997694
528871,37,1520698450,5804410.32512,550704.669056,9.745047999993934,52.38759599997907
528872,37,1520698451,5804406.96796,550702.729846,9.74501900000243,52.38756600001959
528873,37,1520698452,5804402.60694,550700.528725,9.744985999996295,52.38752700000144
528874,37,1520698453,5804398.35365,550697.986181,9.744947999997883,52.38748900003719
528875,37,1520698454,5804393.65334,550695.244051,9.744907000007023,52.38744700000672
528876,37,1520698455,5804388.60533,550691.144253,9.744845999997272,52.38740199997123
528877,37,1520698456,5804382.99699,550686.641844,9.744778999994256,52.38735200002901
528878,37,1520698457,5804377.05076,550681.734531,9.74470600000275,52.38729900002951
528879,37,1520698458,5804370.99611,550677.100571,9.744637000000129,52.38724500003087
528880,37,1520698459,5804365.83479,550672.797715,9.744572999996938,52.38719900003257
528881,37,1520698460,5804359.43946,550667.486616,9.744494000007329,52.38714200003583
528882,37,1520698461,5804354.27814,550663.183739,9.744429999993509,52.38709599996014
528883,37,1520698462,5804348.77825,550658.4079,9.744358999995974,52.38704699999648
528884,37,1520698463,5804343.61345,550653.764728,9.74429000000755,52.38700100004317
528885,37,1520698464,5804338.90476,550650.205856,9.744236999997048,52.38695899999679
528886,37,1520698465,5804334.19538,550646.578922,9.744182999995513,52.38691700001871
528887,37,1520698466,5804330.83264,550644.095196,9.744146000005973,52.3868870000418
528888,37,1520698467,5804327.81548,550642.76498,9.744126000000538,52.38685999999398
528889,37,1520698468,5804325.68535,550641.153385,9.744102000003531,52.38684100001751
528890,37,1520698469,5804324.33661,550639.806001,9.74408199999679,52.38682899998948
528891,37,1520698470,5804322.64229,550637.305101,9.744044999999682,52.38681400000825
528892,37,1520698471,5804322.61218,550634.378701,9.744001999993504,52.38681399995741
528893,37,1520698472,5804323.04729,550633.421343,9.743987999992502,52.38681799995604
528894,37,1520698473,5804323.91612,550631.370517,9.74395800000752,52.3868260000388
528895,37,1520698474,5804327.68316,550629.902446,9.743936999998663,52.386859999998016
528896,37,1520698475,5804330.66811,550628.102108,9.743911000003855,52.386886999994346
528897,37,1520698476,5804333.98465,550626.094173,9.743882000007256,52.38691700004325
528898,37,1520698477,5804338.1917,550624.145144,9.743854000000091,52.3869549999738
528899,37,1520698478,5804342.39176,550621.515563,9.743815999995109,52.386992999979086
528900,37,1520698479,5804346.70375,550618.952899,9.743779000004356,52.38703199999261
528901,37,1520698480,5804348.78699,550616.004782,9.743736000006267,52.38705100003975
528902,37,1520698481,5804353.43826,550613.983137,9.743707000001535,52.38709300001148
528903,37,1520698482,5804358.86603,550611.749324,9.743674999997888,52.38714200001768
528904,37,1520698483,5804363.0521,550607.75866,9.743617000001848,52.38718000000392
528905,37,1520698484,5804367.24937,550604.856885,9.743574999995554,52.387218000008914
528906,37,1520698485,5804372.79117,550602.894166,9.74354700000742,52.38726800001002
528907,37,1520698486,5804376.99194,550600.332676,9.743510000001478,52.387306000006646
528908,37,1520698487,5804382.96466,550597.004292,9.743462000001683,52.38735999999428
528909,37,1520698488,5804389.71598,550593.667913,9.743414000003998,52.38742100000936
528910,37,1520698489,5804396.91221,550590.32697,9.74336600000475,52.38748599999269
528911,37,1520698490,5804403.66004,550586.650335,9.743312999996204,52.38754700003117
528912,37,1520698491,5804412.07139,550582.480183,9.743253000000507,52.387623000030025
528913,37,1520698492,5804420.03643,550578.178508,9.743191000006709,52.38769499999604
528914,37,1520698493,5804428.1169,550574.284029,9.743135000001164,52.38776799998796
528915,37,1520698494,5804435.30895,550570.534813,9.74308099999262,52.3878329999895
528916,37,1520698495,5804439.94626,550567.152162,9.743032000002508,52.3878750000025
528917,37,1520698496,5804444.61503,550566.831952,9.743028000006246,52.38791699998468
528918,37,1520698497,5804447.51604,550567.686944,9.743040999996548,52.38794299996169
528919,37,1520698498,5804451.39853,550566.626139,9.743026000006772,52.38797799999345
528920,37,1520698499,5804453.51326,550566.740535,9.743027999997864,52.387997000020455
528921,37,1520698500,5804456.05122,550564.740688,9.742998999995883,52.388019999976734
528922,37,1520698501,5804457.25376,550562.686501,9.742969000003024,52.38803100004281
528923,37,1520698502,5804456.34296,550560.654023,9.74293899999623,52.38802299999988
528924,37,1520698512,5804456.33317,550559.701268,9.742925000000248,52.38802299997221
528925,37,1520698516,5804454.21076,550558.838275,9.742912000006154,52.38800400002979
528926,37,1520698518,5804452.98306,550558.442518,9.742905999994184,52.387993000033134
528927,37,1520698520,5804450.88581,550560.029469,9.74292900000266,52.38797400003751
528928,37,1520698521,5804448.78436,550561.208096,9.742945999995433,52.38795499998791
528929,37,1520698522,5804447.0187,550562.587459,9.7429659999982,52.38793900001869
528930,37,1520698523,5804439.93787,550566.335512,9.74302000000442,52.38787500000129
528931,37,1520698524,5804435.62725,550569.034192,9.743059000000926,52.38783599997926
528932,37,1520698525,5804428.54783,550572.918371,9.743115000004352,52.387772000021215
528933,37,1520698526,5804421.79929,550576.526914,9.743166999999485,52.387710999979
528934,37,1520698527,5804414.60865,550580.412257,9.743222999999544,52.387646000037954
528935,37,1520698528,5804409.96995,550583.658829,9.743270000001027,52.38760400002186
528936,37,1520698529,5804404.00071,550587.327453,9.74332300000454,52.38754999996124
528937,37,1520698530,5804397.2333,550589.098554,9.74334799999713,52.38748899996583
528938,37,1520698531,5804392.27002,550593.233288,9.743407999999384,52.38744399998622
528939,37,1520698532,5804387.63203,550596.547941,9.743455999996916,52.387401999988
528940,37,1520698533,5804384.64637,550598.280185,9.743480999994391,52.38737500000194
528941,37,1520698534,5804382.11332,550600.756463,9.743517000005136,52.38735200003711
528942,37,1520698535,5804380.00768,550601.526793,9.74352799999516,52.38733299996991
528943,37,1520698538,5804378.68065,550602.28912,9.743538999998188,52.387321000039314
528944,37,1520698539,5804375.80481,550603.884117,9.74356199999606,52.38729499995881
528945,37,1520698540,5804372.37634,550605.825109,9.74358999999316,52.38726399996904
528946,37,1520698541,5804369.84399,550608.369452,9.743627000001952,52.387240999972704
528947,37,1520698542,5804364.87023,550611.483399,9.743671999994508,52.3871959999975
528948,37,1520698543,5804360.22036,550613.641148,9.74370300000263,52.38715400003898
528949,37,1520698544,5804355.14237,550617.436804,9.743758000001195,52.38710800002799
528950,37,1520698545,5804348.38337,550620.024628,9.743794999997966,52.38704700003685
528951,37,1520698546,5804342.40506,550622.808618,9.743834999994046,52.38699299999388
528952,37,1520698547,5804337.43621,550626.398986,9.74388699999339,52.38694800002831
528953,37,1520698548,5804330.2267,550628.446962,9.743915999993987,52.38688300000533
528954,37,1520698549,5804324.2379,550630.210136,9.743941000002083,52.38682900001308
528955,37,1520698550,5804318.83114,550634.48566,9.74400300000688,52.38678000000259
528956,37,1520698551,5804317.16552,550634.775046,9.744007000001764,52.38676499997224
528957,37,1520698553,5804314.94447,550635.138209,9.744011999996784,52.38674500002166
528958,37,1520698554,5804312.51076,550636.456445,9.74403100000632,52.38672300001823
528959,37,1520698555,5804309.52861,550638.529018,9.744060999994597,52.38669599998951
528960,37,1520698556,5804306.99068,550640.528961,9.744089999996213,52.38667300003366
528961,37,1520698557,5804303.22644,550642.26927,9.744115000001155,52.38663900003901
528962,37,1520698558,5804299.79798,550644.210316,9.744142999993972,52.386608000002695
528963,37,1520698559,5804298.13797,550645.044156,9.744154999998754,52.38659300004086
528964,37,1520698561,5804296.03654,550646.222855,9.74417199999964,52.3865739999876
528965,37,1520698562,5804294.71021,550647.053263,9.74418400000527,52.386561999992345
528966,37,1520698563,5804291.83439,550648.648312,9.744206999999925,52.38653599996091
528967,37,1520698564,5804289.29156,550650.171873,9.74422899999604,52.386512999987055
528968,37,1520698565,5804285.85891,550651.704593,9.744251000006404,52.386482000029744
528969,37,1520698566,5804281.20835,550653.794356,9.74428100000569,52.386440000004754
528970,37,1520698567,5804277.01601,550657.172616,9.744329999996976,52.38640199998586
528971,37,1520698568,5804272.36826,550659.534614,9.744364000000951,52.38636000001461
528972,37,1520698569,5804267.7093,550660.807711,9.744382000000078,52.38631800000784
528973,37,1520698570,5804264.82788,550661.858324,9.744397000000829,52.3862919999692
528974,37,1520698571,5804262.28856,550663.722183,9.744423999996243,52.38626900002687
528975,37,1520698572,5804260.18854,550665.037012,9.744443000004267,52.38625000001417
528976,37,1520698573,5804258.86641,550666.27577,9.744460999993583,52.38623799996273
528977,37,1520698574,5804257.9843,550667.033553,9.744471999997842,52.386230000021456
528978,37,1520698575,5804260.53273,550666.054427,9.74445799999772,52.38625300000568
528979,37,1520698577,5804259.30922,550666.067021,9.744458000002153,52.38624199996635
528980,37,1520698582,5804259.73942,550664.633251,9.74443699999819,52.386245999961325
528981,37,1520698586,5804257.95067,550663.766831,9.74442399999253,52.38622999996936
528982,37,1520698589,5804259.28471,550663.685037,9.744423000002191,52.38624200003285
528983,37,1520698593,5804260.95382,550663.735921,9.744423999996627,52.3862569999677
528984,37,1520698596,5804259.72612,550663.340174,9.744417999997715,52.38624600004413
528985,37,1520698599,5804260.51312,550664.14884,9.744429999993434,52.38625300004175
528986,37,1520698619,5804260.19344,550665.513408,9.744449999993469,52.38624999998261
528987,37,1520698627,5804259.73802,550664.497138,9.744435000003556,52.38624599997014
528988,37,1520698638,5804259.2826,550663.480867,9.744420000001648,52.38624199995586
528989,37,1520698650,5804257.60578,550662.681359,9.74440800000492,52.38622699997771
528990,37,1520698656,5804256.27455,550663.03538,9.74441300000171,52.38621499998732
528991,38,1520706599,5804273.74012,550663.127871,9.744417000003905,52.38637200003932
528992,38,1520706602,5804274.08361,550664.077227,9.744431000000096,52.38637500003852
528993,38,1520706605,5804275.42184,550664.403771,9.744435999995597,52.38638699998558
528994,38,1520706621,5804287.60366,550659.10556,9.744359999999771,52.38649699996681
528995,38,1520706622,5804291.93244,550658.176184,9.744346999993011,52.3865359999809
528996,38,1520706623,5804296.13949,550656.227113,9.744319000006966,52.38657400002553
528997,38,1520706624,5804299.45391,550654.014976,9.744286999994172,52.38660400000711
528998,38,1520706625,5804302.44305,550652.62295,9.744267000000525,52.38663099997488
528999,38,1520706626,5804304.54378,550651.376194,9.744249000005102,52.38665000004448
529000,38,1520706627,5804305.4308,550651.094813,9.744245000000204,52.38665800003464
529001,38,1520706631,5804304.08976,550650.496043,9.744235999998056,52.38664600000116
529002,38,1520706643,5804304.96768,550649.329934,9.74421900000144,52.38665400002498
529003,38,1520706644,5804306.62769,550648.496094,9.74420700000208,52.38666899999314
529004,38,1520706645,5804309.17543,550647.448931,9.744192000007905,52.38669200003577
529005,38,1520706646,5804312.16597,550646.193023,9.744174000006415,52.38671899998251
529006,38,1520706647,5804314.2674,550645.014327,9.74415699999539,52.38673800003554
529007,38,1520706648,5804315.92671,550644.112434,9.744143999995082,52.38675299999901
529008,38,1520706649,5804317.58112,550642.734151,9.74412400000283,52.38676799997348
529009,38,1520706650,5804320.11766,550640.598099,9.744092999998164,52.38679100003012
529010,38,1520706651,5804322.22958,550640.440245,9.74409099999396,52.38680999995991
529011,38,1520706652,5804324.80113,550641.706986,9.744110000004826,52.38683300002607
529012,38,1520706653,5804327.82458,550643.649705,9.7441390000068,52.38685999997018
529013,38,1520706654,5804330.40243,550645.528943,9.74416700000092,52.38688300000995
529014,38,1520706655,5804334.20798,550647.803924,9.744201000000157,52.386916999976776
529015,38,1520706656,5804337.68476,550650.558724,9.744241999997278,52.3869480000352
529016,38,1520706657,5804341.49591,550653.378142,9.744283999995677,52.38698199995581
529017,38,1520706658,5804345.30848,550656.333667,9.74432800000305,52.38701600003431
529018,38,1520706659,5804350.01086,550659.280029,9.744372000003722,52.38705799998496
529019,38,1520706660,5804354.27044,550662.43513,9.74441899999537,52.38709600000725
529020,38,1520706661,5804358.19493,550665.45755,9.744463999992416,52.387130999960725
529021,38,1520706662,5804362.45101,550668.272365,9.74450599999859,52.387168999971216
529022,38,1520706663,5804365.03728,550670.96824,9.744546000004584,52.3871920000405
529023,38,1520706664,5804367.95652,550673.592621,9.74458499999806,52.38721799998147
529024,38,1520706665,5804370.9905,550676.55613,9.744629000001222,52.387244999989285
529025,38,1520706666,5804374.9115,550679.238253,9.744669000001414,52.38727999998443
529026,38,1520706667,5804378.27777,550682.062208,9.744711000000326,52.38731000003366
529027,38,1520706668,5804384.20297,550684.927871,9.744753999996751,52.387362999975785
529028,38,1520706669,5804388.12748,550687.950255,9.744799000005209,52.38739799998125
529029,38,1520706670,5804392.83339,550691.236834,9.744847999998116,52.387439999986654
529030,38,1520706671,5804396.20177,550694.264935,9.744893000001742,52.38747000003742
529031,38,1520706672,5804399.67226,550696.407174,9.744924999996908,52.387501000022176
529032,38,1520706673,5804400.46347,550697.62414,9.744942999997887,52.38750800000605
529033,38,1520706674,5804400.47468,550698.713016,9.744959000000692,52.3875079999565
529034,38,1520706676,5804401.81082,550698.835377,9.744960999995218,52.38751999999597
529035,38,1520706677,5804403.04064,550699.435267,9.744969999997346,52.38753100004362
529036,38,1520706678,5804405.17079,550701.046811,9.744993999996169,52.38755000002335
529037,38,1520706679,5804407.29533,550702.113917,9.74501000000249,52.38756899998221
529038,38,1520706680,5804410.76162,550703.847818,9.745035999999091,52.38759999999189
529039,38,1520706681,5804414.11879,550705.787026,9.745064999996725,52.38763000003698
529040,38,1520706682,5804417.58998,550707.997304,9.745098000000857,52.38766099996495
529041,38,1520706683,5804421.84609,550710.812047,9.745140000003476,52.38769900001922
529042,38,1520706684,5804426.99552,550713.957888,9.745186999992937,52.38774499998309
529043,38,1520706685,5804431.69864,550716.972199,9.74523199999616,52.38778699996131
529044,38,1520706686,5804436.85019,550720.322191,9.745282000005815,52.38783300003362
529045,38,1520706687,5804441.887,550723.33305,9.74532699999503,52.38787800003471
529046,38,1520706688,5804446.25223,550725.942457,9.745365999998407,52.38791699997368
529047,38,1520706689,5804451.73536,550729.084828,9.745413000004506,52.387965999996055
529048,38,1520706690,5804457.77182,550731.949243,9.74545599999718,52.38801999997019
529049,38,1520706691,5804463.69215,550734.338421,9.745492000001578,52.38807300000172
529050,38,1520706692,5804467.50546,550737.361862,9.745537000006824,52.38810699997546
529051,38,1520706693,5804471.76088,550740.108496,9.745578000002034,52.38814499997689
529052,38,1520706694,5804476.46613,550743.326914,9.74562599999495,52.38818700003209
529053,38,1520706695,5804479.94015,550745.809351,9.74566299999706,52.388218000013616
529054,38,1520706696,5804482.07944,550748.305546,9.745699999995455,52.38823700001738
529055,38,1520706697,5804484.65873,550750.320777,9.745730000004068,52.388260000015386
529056,38,1520706698,5804488.03556,550754.165422,9.745787000001222,52.38828999999117
529057,38,1520706699,5804491.96011,550757.187685,9.745832000001068,52.388324999962094
529058,38,1520706700,5804496.67309,550761.154661,9.745890999998934,52.38836700000141
529059,38,1520706701,5804501.71694,550764.845975,9.745946000004864,52.38841199995872
529060,38,1520706702,5804507.76045,550768.390848,9.745998999993873,52.38846600001241
529061,38,1520706703,5804512.01729,550771.273539,9.746041999996592,52.38850399999716
529062,38,1520706704,5804516.72466,550774.69606,9.746092999994282,52.3885459999884
529063,38,1520706705,5804522.31554,550777.496917,9.746134999995371,52.38859600001322
529064,38,1520706706,5804526.12958,550780.588341,9.746181000003782,52.38862999999247
529065,38,1520706707,5804531.27625,550783.461829,9.746224000001565,52.38867599997782
529066,38,1520706708,5804535.53661,550786.684757,9.746272000001742,52.388713999961226
529067,38,1520706709,5804540.67908,550789.149916,9.746308999999398,52.38876000003423
529068,38,1520706710,5804545.37312,550791.279398,9.74634100000578,52.388802000029216
529069,38,1520706711,5804550.06365,550793.068612,9.746368000005427,52.38884400002878
529070,38,1520706712,5804553.8784,550796.228058,9.74641500000292,52.38887799998602
529071,38,1520706713,5804559.81492,550800.182317,9.746473999994546,52.38893100003914
529072,38,1520706714,5804565.86336,550804.203472,9.746534000003674,52.38898499997027
529073,38,1520706715,5804572.68338,550807.536055,9.746584000000574,52.389045999963045
529074,38,1520706716,5804580.73043,550811.196259,9.746639000001023,52.3891180000352
529075,38,1520706717,5804585.87641,550814.00163,9.746681000002088,52.38916399996577
529076,38,1520706718,5804592.25645,550817.815144,9.746738000006143,52.38922100001101
529077,38,1520706719,5804598.62946,550820.948127,9.746784999996152,52.389278000000665
529078,38,1520706720,5804605.10457,550823.195279,9.746818999998457,52.38933600003924
529079,38,1520706721,5804610.13793,550825.865668,9.746859000001542,52.38938100002505
529080,38,1520706722,5804612.26742,550827.409036,9.746882000000854,52.38940000000455
529081,38,1520706723,5804614.05198,550827.86702,9.746888999999172,52.389415999962445
529082,38,1520706725,5804615.26635,550826.969712,9.746876000005154,52.38942699996208
529083,38,1520706727,5804614.48003,550826.229182,9.74686499999311,52.389420000008826
529084,38,1520706729,5804617.3586,550824.906335,9.746846000000875,52.38944599999708
529085,38,1520706730,5804620.36035,550824.739219,9.746843999995956,52.38947300003397
529086,38,1520706731,5804624.59544,550825.512192,9.746855999995356,52.389511000030026
529087,38,1520706732,5804628.05685,550826.769566,9.746875000005591,52.38954199998385
529088,38,1520706733,5804632.3067,550828.971618,9.746908000002012,52.38957999998956
529089,38,1520706734,5804638.23059,550831.700847,9.746949000004944,52.3896329999848
529090,38,1520706735,5804642.93309,550834.64686,9.74699300000105,52.38967500003329
529091,38,1520706736,5804648.52822,550837.855882,9.747041000005632,52.38972500002626
529092,38,1520706737,5804653.67984,550841.205594,9.747090999994834,52.38977099995831
529093,38,1520706738,5804659.60655,550844.207001,9.747136000005153,52.38982399996095
529094,38,1520706739,5804666.87081,550847.466814,9.747184999995207,52.38988899998028
529095,38,1520706740,5804674.46876,550850.723171,9.747234000007763,52.38995700003718
529096,38,1520706741,5804683.51829,550854.508982,9.747290999994188,52.390038000009845
529097,38,1520706742,5804692.78536,550857.816126,9.74734099999626,52.390121000015135
529098,38,1520706743,5804698.38191,550861.161189,9.747390999998204,52.39017099998673
534298,51,1539185085,5804696.33258,550867.375639,9.74748200000634,52.39015199998155
534299,51,1539185086,5804690.7529,550865.663799,9.747456000000977,52.39010199996568
534300,51,1539185087,5804682.73465,550864.793855,9.74744200000652,52.39002999996974
534301,51,1539185088,5804683.59283,550861.722371,9.747397000003142,52.39003800001231
534302,51,1539185089,5804678.48127,550862.251602,9.747403999997845,52.38999199999103
534303,51,1539185090,5804677.56683,550859.879016,9.747369000002443,52.38998399995741
534304,51,1539185091,5804672.44332,550859.251379,9.747359000001245,52.38993799998118
534305,51,1539185092,5804674.1864,550855.694338,9.747306999993093,52.38995399998835
534306,51,1539185093,5804669.48671,550853.020569,9.747267000005715,52.389912000034485
534307,51,1539185094,5804663.01088,550850.705436,9.747231999994977,52.38985399997585
534308,51,1539185095,5804658.75048,550847.482649,9.747183999993462,52.38981600002466
534309,51,1539185096,5804646.84277,550846.993144,9.747175000002802,52.38970899998434
534310,51,1539185097,5804637.58555,550844.638667,9.74713899999899,52.38962599997603
534311,51,1539185098,5804636.21426,550841.113778,9.747086999994169,52.38961399997115
534312,51,1539185099,5804630.28615,550837.97625,9.747039999996876,52.38956100000116
534313,51,1539185100,5804625.24278,550845.10647,9.74714399999866,52.38951500001137
534314,51,1539185101,5804620.62183,550850.054453,9.747215999996309,52.38947300000108
534315,51,1539185102,5804622.32822,550853.712006,9.747269999994286,52.38948800004131
534316,51,1539185103,5804620.24723,550856.864221,9.747316000001636,52.38946899998116
534317,51,1539185104,5804619.50239,550860.138749,9.74736400000448,52.389461999989685
534318,51,1539185105,5804617.7565,550863.423623,9.74741200000322,52.389445999982506
534319,51,1539185106,5804617.02011,550867.514774,9.747471999995664,52.38943900004293
534320,51,1539185107,5804617.377,550869.757033,9.747504999994176,52.38944200000834
534321,51,1539185108,5804616.63568,550873.371824,9.74755799999923,52.38943499996652
534322,51,1539185109,5804615.00103,550876.655555,9.747605999999138,52.3894199999897
534323,51,1539185110,5804613.68599,550878.574803,9.747634000003435,52.3894079999605
534324,51,1539185111,5804612.04079,550880.83776,9.747666999998009,52.3893929999778
534325,51,1539185112,5804610.39981,550883.50903,9.7477059999981,52.38937799997428
534326,51,1539185113,5804609.09533,550886.449059,9.747748999993773,52.38936599997739
534327,51,1539185114,5804607.45717,550889.39254,9.74779199999354,52.38935099999591
534328,51,1539185115,5804606.14355,550891.447898,9.74782199999629,52.38933900003629
534329,51,1539185116,5804605.37551,550892.476728,9.747837000004106,52.38933200003397
534330,51,1539185118,5804604.04851,550893.239101,9.74784800000648,52.38931999997439
534331,51,1539185120,5804604.92848,550892.277172,9.747833999992377,52.38932799996479
534332,51,1539185123,5804604.91371,550890.848082,9.747812999999365,52.38932800002655
534333,51,1539185125,5804604.90245,550889.759251,9.747796999995956,52.3893280000112
534334,51,1539185131,5804603.67261,550889.159434,9.747787999992797,52.38931699999959
534335,51,1539185134,5804604.44065,550888.130605,9.747772999996918,52.38932399999563
534336,51,1539185136,5804606.54272,550887.019924,9.747756999995024,52.38934299998755
534337,51,1539185137,5804607.41918,550885.717738,9.747737999994246,52.38935100003812
534338,51,1539185138,5804608.62439,550883.93574,9.747711999998948,52.38936200000868
534339,51,1539185139,5804609.49592,550882.157192,9.747685999996024,52.38937000000468
534340,51,1539185140,5804610.36886,550880.514749,9.747662000003274,52.38937800002172
534341,51,1539185141,5804610.68495,550878.810003,9.747636999997106,52.38938099996734
534342,51,1539185142,5804611.11369,550877.240212,9.74761400000602,52.38938500004472
534343,51,1539185144,5804611.99155,550876.074132,9.747596999994684,52.38939300001023
534344,51,1539185145,5804613.66348,550876.397145,9.747601999998544,52.38940799996894
534345,51,1539185146,5804615.00033,550876.587503,9.74760499999648,52.38942000002078
534346,51,1539185148,5804616.22665,550876.847063,9.747609000002004,52.3894310000218
534347,51,1539185150,5804614.57863,550878.837811,9.747637999994208,52.389415999991854
534348,51,1539185151,5804613.28118,550882.458355,9.74769099999938,52.38940399997215
534349,51,1539185152,5804611.2157,550887.107728,9.747759000000563,52.38938500002628
534350,51,1539185153,5804609.61413,550893.589905,9.74785400000509,52.389370000036166
534351,51,1539185154,5804608.00271,550899.119359,9.747934999994117,52.38935499999482
534352,51,1539185155,5804605.05446,550904.458467,9.748013000003423,52.38932800003568
534353,51,1539185156,5804601.6627,550909.938287,9.748093000004456,52.38929699996579
534354,51,1539185157,5804598.83273,550915.956777,9.74818100000042,52.38927100001186
534355,51,1539185158,5804596.32448,550920.814937,9.74825199999808,52.38924800004404
534356,51,1539185159,5804592.91373,550924.457372,9.74830500000521,52.389217000003846
534357,51,1539185160,5804590.4083,550929.587751,9.748380000005902,52.3891939999903
534358,51,1539185161,5804588.34356,550934.305218,9.748449000005673,52.38917499996722
534359,51,1539185162,5804586.71388,550938.065353,9.748503999994046,52.38915999998528
534360,51,1539185163,5804585.08772,550942.165753,9.748564000003237,52.38914499996149
534361,51,1539185164,5804582.56823,550945.935104,9.748618999996472,52.38912200003804
534372,51,1539185179,5804547.26956,550942.48912,9.74856299999935,52.38880499995547
534373,51,1539185180,5804541.3435,550939.555812,9.7485190000043,52.38875199999689
534374,51,1539185181,5804537.07952,550935.992754,9.748466000000809,52.38871400003436
534375,51,1539185182,5804532.36922,550932.298188,9.748410999998285,52.38867200004491
534376,51,1539185183,5804527.21471,550928.676272,9.748357000002285,52.38862600000327
534377,51,1539185184,5804520.38757,550924.663292,9.7482970000054,52.388565000042334
534378,51,1539185185,5804514.7783,550920.093217,9.748229000002906,52.38851500002009
534379,51,1539185186,5804506.27641,550915.484994,9.748160000001052,52.38843900002006
534380,51,1539185187,5804497.34862,550912.718799,9.748118000000591,52.38835900002482
534381,51,1539185188,5804491.41201,550908.764621,9.748058999994129,52.38830599997508
534382,51,1539185189,5804484.93265,550906.109204,9.74801900000122,52.38824800003939
534383,51,1539185190,5804479.01012,550903.516081,9.747979999993582,52.38819499997486
534384,51,1539185191,5804474.76658,550901.926504,9.74795599999556,52.38815700004327
534385,51,1539185192,5804471.75357,550901.004809,9.747941999994188,52.38812999998515
534386,51,1539185193,5804469.1897,550900.486835,9.747933999998718,52.38810699998098
534387,51,1539185194,5804467.51073,550899.483281,9.74791899999308,52.38809200001185
534388,51,1539185195,5804465.81627,550896.982543,9.747882000006031,52.38807699997015
534389,51,1539185196,5804460.67024,550894.177186,9.747840000001949,52.3880310000079
534390,51,1539185197,5804454.73787,550890.63128,9.747787000007037,52.38797799998208
534391,51,1539185198,5804447.47359,550887.37138,9.747737999998236,52.38791300001499
534392,51,1539185199,5804440.20157,550883.362875,9.74767800000482,52.38784800001748
534393,51,1539185200,5804432.92955,550879.354357,9.747617999997322,52.38778299998933
534394,51,1539185201,5804427.77368,550875.596201,9.747561999994812,52.387737000004726
534395,51,1539185202,5804422.62133,550872.17831,9.747511000003406,52.38769100002157
534396,51,1539185203,5804418.02441,550868.686609,9.7474590000012,52.38764999996579
534397,51,1539185204,5804417.09872,550865.225025,9.74740800000622,52.387641999973496
534398,51,1539185205,5804417.96463,550862.901976,9.747374000001814,52.38764999996148
534399,51,1539185206,5804415.40007,550862.315921,9.74736500000374,52.38762700003704
534400,51,1539185209,5804417.50074,550861.069102,9.747347000007649,52.387646000038174
534401,51,1539185210,5804415.71195,550860.202782,9.747333999999867,52.387630000006666
534402,51,1539185211,5804413.25439,550859.207249,9.747319000006858,52.38760800000188
534403,51,1539185212,5804411.90981,550858.268276,9.747305000001756,52.38759599998538
534404,51,1539185213,5804407.21293,550855.866578,9.74726900000096,52.38755399999648
534405,51,1539185214,5804401.71847,550851.635442,9.747206000003295,52.38750499998156
534406,51,1539185215,5804396.11912,550848.017938,9.74715199999573,52.3874550000271
534407,51,1539185216,5804388.84502,550843.805167,9.747089000004229,52.3873899999912
534408,51,1539185217,5804379.45338,550839.20588,9.747019999996356,52.38730599997094
534409,51,1539185218,5804369.6084,550833.794509,9.746939000005092,52.38721799995762
534410,51,1539185219,5804361.10027,550828.573498,9.746861000002298,52.387141999962736
534411,51,1539185220,5804352.14654,550823.289007,9.746781999999223,52.38706200004048
534412,51,1539185221,5804346.22265,550820.5596,9.746740999993497,52.38700899997114
534413,51,1539185222,5804341.51877,550817.477277,9.746694999993682,52.38696700004435
534414,51,1539185223,5804335.49209,550815.565674,9.746666000006025,52.38691300000557
534415,51,1539185224,5804329.14578,550815.018624,9.746656999997064,52.38685599997708
534416,51,1539185225,5804329.57734,550813.720972,9.746637999994386,52.38685999995644
534417,51,1539185226,5804334.71209,550815.4376,9.746663999995995,52.38690600000248
534418,51,1539185229,5804334.25383,550814.149136,9.7466450000021,52.386902000003154
534419,51,1539185231,5804334.23627,550812.447744,9.746619999995325,52.38690200003816
534420,51,1539185232,5804332.89591,550811.917077,9.746611999992515,52.38688999998163
534421,51,1539185233,5804330.78399,550812.075005,9.746614000004396,52.38687100000664
534422,51,1539185234,5804328.67558,550812.573211,9.746621000004168,52.38685200000722
534423,51,1539185235,5804325.77171,550811.446116,9.746603999998449,52.38682599996636
534424,51,1539185236,5804321.85556,550809.24046,9.746570999997465,52.38679100001398
