gid,trip_id,unixtime,north_utm,east_utm,longitude,latitude,tile_lat_idx,tile_lon_idx
73340,354,1521466128,5804448.41536,550730.752517,9.74543700000496,52.387935999999605,251,295
73341,354,1521466129,5804454.33218,550732.801431,9.745468000004522,52.387989000012986,246,297
73342,354,1521466130,5804458.58128,550734.935591,9.74549999999697,52.38802699997916,241,299
73343,354,1521466131,5804463.276,550737.133216,9.745533000006946,52.38806900000157,237,301
73344,354,1521466132,5804466.75493,550740.09204,9.745576999995157,52.38810000000478,233,304
73345,354,1521466133,5804470.57175,550743.455743,9.745626999992782,52.38813399996432,229,308
73346,354,1521466134,5804474.82367,550745.862102,9.74566299999672,52.38817200000816,225,310
73347,354,1521466135,5804476.95524,550747.609709,9.745688999992824,52.3881909999968,223,312
73348,354,1521466136,5804479.0826,550748.948993,9.745708999995294,52.38820999998045,221,313
73349,354,1521466137,5804481.65979,550750.760064,9.745736000003363,52.38823300002222,218,315
73350,354,1521466138,5804484.24399,550753.251668,9.745772999997182,52.38825599999196,216,318
73351,354,1521466139,5804488.051,550755.6626,9.745809000006902,52.38829000000238,212,320
73352,354,1521466140,5804491.53345,550758.961663,9.745857999993076,52.38832100000096,209,323
73353,354,1521466141,5804496.67941,550761.767142,9.74590000000404,52.38836700003129,203,326
73354,354,1521466142,5804501.71273,550764.437655,9.745940000005684,52.38841199997114,198,329
73355,354,1521466143,5804506.09063,550768.271951,9.745996999998868,52.38845100002256,194,333
73356,354,1521466144,5804510.7987,550771.762533,9.746049000006527,52.38849300001532,189,336
73357,354,1521466145,5804516.27694,550774.428438,9.746089000006634,52.38854199998301,184,339
73358,354,1521466146,5804521.4208,550777.029726,9.746128000002782,52.38858799998667,179,342
73359,354,1521466147,5804526.12116,550779.771705,9.746169000005311,52.38863000004071,174,345
73360,354,1521466148,5804529.9366,550782.99923,9.746217000002623,52.38866399996803,170,348
73361,354,1521466149,5804533.84011,550783.979857,9.74623200000712,52.38869900000358,167,349
73362,354,1521466150,5804537.20292,550786.463383,9.746269000003789,52.38872899995517,163,351
73363,354,1521466151,5804541.45556,550788.937723,9.74630599999413,52.38876699996214,159,354
73364,354,1521466152,5804546.5896,550790.586244,9.74633099999306,52.38881299999894,154,356
73365,354,1521466153,5804551.27802,550792.171301,9.74635500000386,52.38885499997234,149,357
73366,354,1521466154,5804556.41979,550794.568393,9.746390999995482,52.38890100003963,144,360
73367,354,1521466155,5804562.34647,550797.569918,9.746436000004032,52.38895400004238,138,363
73368,354,1521466156,5804568.72227,550800.975157,9.746486999996955,52.389010999976605,132,366
73369,354,1521466157,5804575.9872,550804.30315,9.7465369999952,52.38907599997726,125,370
73370,354,1521466158,5804581.14443,550808.197367,9.746594999999743,52.38912200003412,119,374
73371,354,1521466159,5804587.52656,550812.215049,9.746655000005465,52.38917899996184,113,378
73372,354,1521466160,5804592.67747,550815.496779,9.74670400000103,52.38922499999226,108,381
73373,354,1521466161,5804598.60487,550818.566307,9.746749999999276,52.389278000030814,102,384
73374,354,1521466162,5804603.30806,550821.580409,9.746794999993448,52.38932000004039,97,387
73375,354,1521466163,5804607.68037,550824.870159,9.746843999994413,52.3893589999656,93,391
73376,354,1521466164,5804612.25688,550826.388259,9.746867000004832,52.38940000001807,89,392
73377,354,1521466165,5804614.82988,550827.790928,9.7468880000069,52.38942300003419,86,394
73378,354,1521466166,5804617.83654,550828.100172,9.74689299999504,52.38944999998688,83,394
73379,354,1521466170,5804616.17937,550829.206231,9.746909000005788,52.38943500001158,85,395
73380,354,1521466172,5804614.85518,550830.240792,9.746924000004816,52.38942300002808,86,396
73381,354,1521466174,5804613.6394,550831.001997,9.746934999993792,52.38941199998405,87,397
73382,354,1521466193,5804615.78014,550833.63419,9.746973999993957,52.38943099998789,85,399
73383,354,1521466194,5804620.91279,550835.146535,9.7469970000036,52.38947700002272,80,401
73384,354,1521466195,5804626.06301,550838.360167,9.747045000006986,52.38952300002702,75,404
73385,354,1521466196,5804632.87743,550841.148248,9.747087000006664,52.38958400001509,68,407
73386,354,1521466197,5804640.92168,550844.536144,9.747137999999309,52.38965599995899,60,411
73387,354,1521466198,5804649.07787,550847.990931,9.747189999996026,52.38972899996232,52,414
73388,354,1521466199,5804658.01547,550851.709867,9.747246000000544,52.38980899996673,43,418
73389,354,1521466202,5804683.61674,550864.036099,9.747430999997915,52.39003800000151,18,431
73390,354,1521466203,5804692.87608,550866.594667,9.747469999995047,52.39012100000768,8,433
82612,371,1508433892,5804296.49029,550895.126109,9.747829000006014,52.38655499998049,405,458
82613,371,1508433894,5804297.73139,550896.814862,9.74785399999809,52.386565999999966,404,459
82614,371,1508433895,5804296.97109,550898.592374,9.747880000005289,52.386558999979,405,461
82615,371,1508433897,5804296.08831,550899.282137,9.74789000000438,52.38655100002197,406,462
82616,371,1508433899,5804294.75709,550899.63622,9.747895000003648,52.38653899997251,407,462
82617,371,1508433900,5804297.33011,550901.038946,9.747916000006036,52.38656199999469,404,464
82618,371,1508433904,5804297.78558,550902.055187,9.747930999995065,52.38656600001579,404,465
82619,371,1508433907,5804295.67999,550902.82566,9.74794200000237,52.386546999979366,406,465
82620,371,1508433916,5804294.80354,550904.12793,9.74796100000278,52.38653899997897,407,467
82621,371,1508433937,5804293.58778,550904.889201,9.74797199999605,52.38652800001041,408,467
82622,371,1508433939,5804294.04395,550905.9735,9.74798800000403,52.38653199998983,408,468
82623,371,1508433943,5804295.71026,550905.752076,9.747984999994058,52.38654700003475,406,468
82624,371,1508433949,5804294.04677,550906.245725,9.747992000006288,52.38653200003169,408,469
82625,371,1508433951,5804292.72681,550907.688709,9.748012999992074,52.38651999996356,409,470
82626,371,1508433953,5804291.52865,550910.151389,9.748049000005311,52.386509000017085,410,473
82627,371,1508433954,5804289.42658,550911.262147,9.7480650000003,52.38648999997375,412,474
82628,371,1508433955,5804286.42554,550911.497378,9.74806800000643,52.38646299995522,415,474
82629,371,1508433956,5804282.21015,550912.629996,9.748083999997244,52.38642499997678,420,475
82630,371,1508433958,5804281.7758,550913.655444,9.74809900000142,52.38642099999548,420,476
82631,371,1508433961,5804280.56215,550914.620889,9.748113000000986,52.38640999999702,421,477
82632,371,1508433962,5804279.23798,550915.655541,9.748127999994884,52.38639800003104,423,478
82633,371,1508433963,5804278.02644,550916.825157,9.748145000004111,52.386387000011545,424,479
82634,371,1508433964,5804275.9293,550918.412316,9.748167999997833,52.386367999972535,426,481
82635,371,1508433965,5804273.84273,550921.020324,9.748205999994385,52.386349000014405,428,483
82636,371,1508433966,5804272.53053,550923.211941,9.748238000003049,52.3863370000448,429,486
82637,371,1508433967,5804271.32955,550925.402408,9.74827000000402,52.38632599999672,431,488
82638,371,1508433969,5804269.2634,550929.984062,9.748337000001564,52.38630700000239,433,492
82639,371,1508433970,5804267.9512,550932.175683,9.748369000002864,52.38629499999711,434,494
82640,371,1508433972,5804263.79004,550938.548685,9.748462000004269,52.3862570000041,438,501
82641,371,1508433973,5804262.15895,550942.172954,9.748515000005115,52.386241999987405,440,504
82642,371,1508433974,5804259.19947,550946.42355,9.748577000003328,52.386214999979366,443,509
82671,371,1508434012,5804195.04072,550938.239158,9.748447000000857,52.38563899996426,507,500
82672,371,1508434014,5804190.67675,550925.011653,9.748251999992586,52.38560099995913,511,486
88826,381,1543680053,5804692.4123,550854.008735,9.74728500000672,52.39011800002698,9,421
88827,381,1543680058,5804690.60031,550850.896789,9.747238999995918,52.39010200002045,10,417
88828,381,1543680063,5804691.45076,550847.076755,9.747182999999502,52.390110000018026,10,414
88829,381,1543680064,5804689.33251,550846.622233,9.747175999996951,52.39009100002058,12,413
88830,381,1543680067,5804681.64724,550845.680759,9.74716099999331,52.390021999988285,19,412
88831,381,1543680068,5804677.39176,550842.934337,9.74711999999464,52.38998400000056,24,409
88832,381,1543680072,5804665.33504,550828.017994,9.74689899999684,52.38987699997699,35,394
88833,381,1543680076,5804665.29639,550824.275185,9.74684400000574,52.38987699999375,35,391
88834,381,1543680081,5804664.52623,550825.099838,9.746856000000776,52.38987000001144,36,391
88835,381,1543680083,5804664.9606,550824.074477,9.746840999997955,52.38987400000921,36,390
88836,381,1543680084,5804663.61392,550822.931392,9.746824000007155,52.38986200001237,37,389
88837,381,1543680085,5804661.48021,550820.979731,9.746794999992913,52.389842999988005,39,387
88838,381,1543680086,5804658.9037,550819.236817,9.746768999997531,52.38981999998656,42,385
88839,381,1543680087,5804655.8886,550818.110956,9.74675200000379,52.38979299995724,45,384
88840,381,1543680088,5804651.66195,550818.154597,9.746751999997452,52.38975500002685,49,384
88841,381,1543680092,5804616.72901,550839.341348,9.747058000006737,52.38943900002171,84,405
88842,381,1543680097,5804606.40343,550873.545648,9.747559000003235,52.3893430000231,95,439
88843,381,1543680101,5804599.80286,550891.445402,9.747821000001132,52.389282000030725,102,457
88844,381,1543680102,5804596.95456,550895.694531,9.747883000005128,52.38925599998252,105,461
88845,381,1543680103,5804594.00067,550900.489231,9.747952999997576,52.38922899996972,108,466
88846,381,1543680109,5804585.89937,550934.60275,9.748453000004766,52.38915300001107,116,500
88849,381,1543680121,5804543.46739,550940.554731,9.748533999995324,52.38877099996833,159,506
88850,381,1543680122,5804540.41142,550935.481852,9.748459000002477,52.38874399999582,162,501
88851,381,1543680124,5804530.667,550929.048911,9.748362999995956,52.388657000030825,171,494
88852,381,1543680125,5804525.98346,550927.940349,9.748346000005174,52.38861500001782,176,493
88853,381,1543680126,5804520.36644,550922.621699,9.748267000002446,52.38856499997862,181,487
88854,381,1543680132,5804487.44795,550901.931479,9.747958000005672,52.38827099998375,214,466
88855,381,1543680136,5804479.38677,550896.910275,9.747882999999002,52.388199000014914,222,461
88856,381,1543680140,5804472.15837,550897.121144,9.747885000000274,52.38813400000973,229,461
88857,381,1543680141,5804467.90568,550894.646859,9.747847999994182,52.388096000041465,234,459
88858,381,1543680142,5804463.65158,550892.036463,9.747809000003755,52.38805800003729,238,456
88859,381,1543680144,5804452.87591,550882.687359,9.74767000000132,52.38796200001439,249,447
88860,381,1543680145,5804447.38002,550878.320185,9.747605000004317,52.38791300000651,254,442
88861,381,1543680146,5804442.21219,550873.405118,9.747531999994916,52.38786699999719,259,437
88862,381,1543680151,5804419.65837,550865.334696,9.747409999993272,52.387665000011616,282,429
88863,381,1543680156,5804423.77392,550854.538419,9.747252000006837,52.38770300001795,277,418
88864,381,1543680161,5804418.19987,550853.370897,9.747233999994346,52.38765299998122,283,417
88865,381,1543680164,5804419.0447,550849.006217,9.74717000000594,52.3876610000279,282,413
88866,381,1543680168,5804419.89234,550844.913755,9.747109999995022,52.38766900002208,281,409
88867,381,1543680172,5804419.91413,550847.023444,9.747140999997011,52.38766899999104,281,411
88868,381,1543680178,5804421.59309,550848.027026,9.747156000004964,52.38768399996899,279,412
88869,381,1543680183,5804421.57974,550846.733991,9.747137000000968,52.38768400003777,279,411
88870,381,1543680188,5804420.71593,550849.261198,9.7471739999942,52.38767600003575,280,413
88871,381,1543680193,5804419.50648,550850.634928,9.747194000000215,52.38766499998479,282,414
88872,381,1543680196,5804418.63424,550852.345483,9.747218999996976,52.38765700003042,282,416
88873,381,1543680201,5804418.22729,550856.025023,9.74727299999994,52.3876529999608,283,420
88874,381,1543680206,5804418.65814,550854.659336,9.74725299999787,52.3876569999762,282,418
88875,381,1543680213,5804419.08969,550853.361704,9.74723399999917,52.38766099996013,282,417
88876,381,1543680217,5804421.64161,550852.722783,9.747225000000316,52.38768400003898,279,417
88877,381,1543680239,5804421.65356,550853.879709,9.747242000003792,52.38768400001223,279,418
88878,381,1543680244,5804421.67395,550855.853288,9.747271000000874,52.38768400000331,279,420
88879,381,1543680249,5804420.79889,550857.291626,9.747292000005888,52.38767599996694,280,421
88880,381,1543680254,5804420.82421,550859.741586,9.747327999994823,52.38767600001401,280,424
88881,381,1543680263,5804423.82314,550859.302228,9.747321999995128,52.387703000003285,277,423
88882,381,1543680268,5804425.48312,550858.468336,9.747310000001296,52.38771800001605,276,422
88883,381,1543680273,5804426.82629,550859.271197,9.747321999998643,52.387729999999486,274,423
88884,381,1543680280,5804427.61473,550860.215913,9.747335999997516,52.38773700000458,274,424
88885,381,1543680289,5804430.16734,550859.645044,9.747328000000346,52.38775999997228,271,424
88886,381,1543680294,5804426.82066,550858.726762,9.747313999999,52.38772999995959,274,423
88887,381,1543680300,5804426.38279,550859.411903,9.74732399999934,52.38772600004241,275,423
88888,381,1543680309,5804425.92873,550858.531793,9.747310999996984,52.38772199997685,275,422
88889,381,1543680312,5804425.02977,550857.65628,9.747297999997585,52.38771400001031,276,421
88890,381,1543680317,5804423.81822,550858.825847,9.747314999995153,52.3877030000246,277,423
88891,381,1543680320,5804424.70874,550858.884707,9.74731599999346,52.38771099997483,276,423
88892,381,1543680327,5804425.93014,550858.667902,9.747313000000588,52.387722000009376,275,423
88893,381,1543680370,5804425.90764,550856.490161,9.747280999996091,52.38772200002396,275,420
88894,381,1543680373,5804424.6771,550855.822259,9.74727100000254,52.387710999999534,276,420
88895,381,1543680379,5804423.79923,550856.988378,9.747288000001648,52.387702999987326,277,421
87036,382,1543690206,5804425.0579,550860.378457,9.74733800000768,52.387714000029895,276,424
88896,382,1543690209,5804424.27016,550859.501794,9.74732499999447,52.38770699999632,277,423
88897,382,1543690210,5804423.3726,550858.76239,9.747313999998031,52.38769899997392,278,423
88898,382,1543690213,5804422.46872,550857.410496,9.7472940000068,52.38769100002772,279,421
88899,382,1543690215,5804420.78624,550856.066645,9.747273999998209,52.38767600002928,280,420
88900,382,1543690219,5804422.86933,550853.118469,9.747231000000896,52.38769499999949,278,417
88901,382,1543690223,5804424.16821,550849.633904,9.747180000007106,52.38770700003582,277,413
88902,382,1543690226,5804426.99053,550842.866644,9.747081000004645,52.38773300000178,274,407
88903,382,1543690227,5804429.51292,550839.369447,9.747030000006175,52.387756000011294,271,403
88904,382,1543690228,5804432.48022,550835.867658,9.746979000000175,52.38778299998796,268,400
88905,382,1543690229,5804435.44331,550831.957548,9.746922000000144,52.38781000000478,265,396
